574,90.264
575,90.3
576,90.337
577,90.374
578,90.411
579,90.449
580,90.488
581,90.527
582,90.566
583,90.607
584,90.648
585,90.689
586,90.732
587,90.775
588,90.819
589,90.864
590,90.91
591,90.958
592,91.006
593,91.055
594,91.106
595,91.158
596,91.211
597,91.266
598,91.322
599,91.379
600,91.439
601,91.499
602,91.562
603,91.626
604,91.692
605,91.76
606,91.83
607,91.901
608,91.975
609,92.051
610,92.129
611,92.209
612,92.291
613,92.376
614,92.463
615,92.552
616,92.644
617,92.738
618,92.835
619,92.934
620,93.036
621,93.141
622,93.248
623,93.358
624,93.471
625,93.587
626,93.706
627,93.827
628,93.952
629,94.079
630,94.21
631,94.343
632,94.48
633,94.619
634,94.762
635,94.909
636,95.058
637,95.211
638,95.366
639,95.526
640,95.688
641,95.854
642,96.024
643,96.197
644,96.373
645,96.553
646,96.737
647,96.924
648,97.115
649,97.309
650,97.507
651,97.709
652,97.914
653,98.123
654,98.336
655,98.553
656,98.774
657,98.998
658,99.227
659,99.459
660,99.696
661,99.936
662,100.18
663,100.43
664,100.68
665,100.94
666,101.2
667,101.46
668,101.73
669,102.01
670,102.29
671,102.57
672,102.85
673,103.14
674,103.44
675,103.74
676,104.04
677,104.35
678,104.67
679,104.98
680,105.31
681,105.63
682,105.97
683,106.3
684,106.65
685,106.99
686,107.34
687,107.7
688,108.06
689,108.43
690,108.8
691,109.18
692,109.56
693,109.94
694,110.34
695,110.73
696,111.14
697,111.54
698,111.96
699,112.38
700,112.8
701,113.23
702,113.67
703,114.11
704,114.55
705,115.01
706,115.47
707,115.93
708,116.4
709,116.88
710,117.36
711,117.85
712,118.34
713,118.85
714,119.35
715,119.87
716,120.39
717,120.91
718,121.45
719,121.99
720,122.53
721,123.09
722,123.65
723,124.22
724,124.79
725,125.37
726,125.96
727,126.56
728,127.16
729,127.77
730,128.39
731,129.01
732,129.65
733,130.29
734,130.93
735,131.59
736,132.25
737,132.93
738,133.61
739,134.3
740,134.99
741,135.7
742,136.41
743,137.13
744,137.86
745,138.6
746,139.35
747,140.11
748,140.88
749,141.65
750,142.44
751,143.23
752,144.03
753,144.85
754,145.67
755,146.5
756,147.35
757,148.2
758,149.06
759,149.94
760,150.82
761,151.71
762,152.62
763,153.54
764,154.46
765,155.4
766,156.35
767,157.31
768,158.28
769,159.26
770,160.26
771,161.27
772,162.29
773,163.32
774,164.36
775,165.42
776,166.49
777,167.57
778,168.66
779,169.77
780,170.89
781,172.02
782,173.17
783,174.33
784,175.51
785,176.7
786,177.9
787,179.12
788,180.35
789,181.6
790,182.86
791,184.14
792,185.44
793,186.75
794,188.07
795,189.41
796,190.77
797,192.15
798,193.54
799,194.94
800,196.37
801,197.81
802,199.27
803,200.75
804,202.24
805,203.76
806,205.29
807,206.84
808,208.41
809,210
810,211.61
811,213.24
812,214.89
813,216.56
814,218.25
815,219.96
816,221.69
817,223.45
818,225.22
819,227.02
820,228.84
821,230.68
822,232.55
823,234.44
824,236.35
825,238.29
826,240.25
827,242.23
828,244.24
829,246.28
830,248.34
831,250.43
832,252.54
833,254.69
834,256.85
835,259.05
836,261.27
837,263.52
838,265.81
839,268.12
840,270.46
841,272.82
842,275.22
843,277.66
844,280.12
845,282.61
846,285.14
847,287.7
848,290.29
849,292.91
850,295.57
851,298.27
852,301
853,303.76
854,306.56
855,309.4
856,312.28
857,315.19
858,318.14
859,321.13
860,324.16
861,327.23
862,330.34
863,333.49
864,336.69
865,339.92
866,343.2
867,346.53
868,349.89
869,353.31
870,356.77
871,360.27
872,363.82
873,367.42
874,371.07
875,374.77
876,378.52
877,382.32
878,386.17
879,390.07
880,394.03
881,398.04
882,402.11
883,406.23
884,410.41
885,414.64
886,418.94
887,423.29
888,427.71
889,432.18
890,436.72
891,441.32
892,445.99
893,450.72
894,455.51
895,460.37
896,465.31
897,470.31
898,475.38
899,480.52
900,485.74
901,491.03
902,496.39
903,501.83
904,507.35
905,512.95
906,518.62
907,524.38
908,530.22
909,536.15
910,542.16
911,548.25
912,554.44
913,560.71
914,567.08
915,573.54
916,580.09
917,586.73
918,593.48
919,600.32
920,607.26
921,614.31
922,621.45
923,628.71
924,636.07
925,643.54
926,651.12
927,658.81
928,666.61
929,674.54
930,682.58
931,690.74
932,699.02
933,707.43
934,715.96
935,724.62
936,733.41
937,742.34
938,751.4
939,760.6
940,769.93
941,779.41
942,789.04
943,798.81
944,808.73
945,818.8
946,829.02
947,839.41
948,849.95
949,860.65
950,871.53
951,882.57
952,893.78
953,905.16
954,916.72
955,928.47
956,940.39
957,952.5
958,964.81
959,977.3
960,990
961,1002.9
962,1016
963,1029.3
964,1042.8
965,1056.5
966,1070.5
967,1084.6
968,1099
969,1113.7
970,1128.5
971,1143.6
972,1159
973,1174.6
974,1190.4
975,1206.5
976,1222.8
977,1239.5
978,1256.4
979,1273.5
980,1291
981,1308.7
982,1326.7
983,1345
984,1363.7
985,1382.6
986,1401.8
987,1421.4
988,1441.2
989,1461.5
990,1482
991,1502.9
992,1524.1
993,1545.7
994,1567.6
995,1590
996,1612.6
997,1635.7
998,1659.2
999,1683
1000,1707.3
1001,1731.9
1002,1757
1003,1782.5
1004,1808.5
1005,1834.9
1006,1861.7
1007,1889
1008,1916.7
1009,1945
1010,1973.7
1011,2002.9
1012,2032.7
1013,2062.9
1014,2093.6
1015,2124.9
1016,2156.8
1017,2189.2
1018,2222.1
1019,2255.6
1020,2289.8
1021,2324.5
1022,2359.8
1023,2395.7
1024,2432.3
1025,2469.5
1026,2507.4
1027,2546
1028,2585.2
1029,2625.1
1030,2665.8
1031,2707.1
1032,2749.2
1033,2792.1
1034,2835.7
1035,2880.1
1036,2925.3
1037,2971.4
1038,3018.2
1039,3065.9
1040,3114.5
1041,3163.9
1042,3214.2
1043,3265.5
1044,3317.7
1045,3370.8
1046,3424.9
1047,3480
1048,3536.1
1049,3593.3
1050,3651.5
1051,3710.7
1052,3771.1
1053,3832.6
1054,3895.2
1055,3959
1056,4023.9
1057,4090.1
1058,4157.5
1059,4226.2
1060,4296.1
1061,4367.4
1062,4440
1063,4514
1064,4589.3
1065,4666.1
1066,4744.3
1067,4824.1
1068,4905.3
1069,4988
1070,5072.4
1071,5158.3
1072,5245.9
1073,5335.2
1074,5426.2
1075,5518.9
1076,5613.4
1077,5709.7
1078,5807.9
1079,5908
1080,6010
1081,6114
1082,6220
1083,6328.1
1084,6438.2
1085,6550.5
1086,6665.1
1087,6781.8
1088,6900.8
1089,7022.2
1090,7146
1091,7272.2
1092,7400.9
1093,7532.1
1094,7665.9
1095,7802.4
1096,7941.6
1097,8083.5
1098,8228.3
1099,8376
1100,8526.6
